element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
38,6.675523390597195,76.96062816545495,-0.2100534130485565,-10805.748799336827,-11410.029650974306,-46373.352419723764,-72.72907865811574,-1012.4386132709124,6906.479141500261,-24798.97498808378,-5570.57846945923,-3133.6388337384137,-24798.97498808378,-5570.57846945923,-3133.6388337384137
39,6.631509975403233,76.46256975785343,-0.21005341332739932,-10709.825060731317,-11328.96950337266,-46058.30436782479,-116.3798630869205,-1263.2651753129906,7157.766280663105,-24318.728599389215,-5439.124933076597,-2885.853389242555,-24318.728599389215,-5439.124933076597,-2885.853389242555
40,6.587496558280859,75.96451134730445,-0.21005341154389195,-10704.223356493312,-10863.783512077327,-45920.44330938621,-59.065823938103755,-4420.753876160331,6031.202454691137,-25555.946834589442,-5240.582331630795,-3144.2449673916053,-25555.946834589442,-5240.582331630795,-3144.2449673916053
41,6.895590468624112,79.45092018522843,-0.20029257077722284,-10038.662685959367,-12408.858972241112,-42210.17414668503,-617.5223421747744,-15231.399163354448,6536.019373967054,-25117.109300320895,-6128.401416482346,-1114.9046218846688,-25117.109300320895,-6128.401416482346,-1114.9046218846688
42,6.8515770525578095,78.95286179317817,-0.2002925754864905,-12171.200331154587,-12845.66129518819,-51962.74599770455,-289.2580933572661,-3390.8881711485183,5468.545748445805,-25866.226936995627,-6055.585696186168,-3886.98220128533,-25866.226936995627,-6055.585696186168,-3886.98220128533
43,6.80756363840725,78.45480338680238,-0.20029257362668204,-11271.349300703941,-12029.477526379662,-48530.878792063704,-142.92321961051007,-1700.8323330608303,6367.12330247153,-24475.570661421225,-5658.624895625602,-3326.582513860445,-24475.570661421225,-5658.624895625602,-3326.582513860445
44,6.763550223273814,77.95674498005518,-0.2002925739354113,-11289.180810383146,-12038.014846053988,-48943.318381666235,-101.0244157719305,-1059.3468506075749,6878.808546819748,-24503.599708296726,-5539.118021725598,-3157.803616099387,-24503.599708296726,-5539.118021725598,-3157.803616099387
45,6.719536807930434,77.45868657272077,-0.20029257389247002,-11282.158329155283,-12061.560649494535,-49051.28559574736,-94.37423388039701,-956.7166956040729,7163.139346877384,-24477.784948198234,-5511.616706273272,-3039.813161024294,-24477.784948198234,-5511.616706273272,-3039.813161024294
46,6.675523392463184,76.96062816519243,-0.20029257384497548,-11293.790348485187,-12068.842407508517,-49227.50316962339,-94.47929497815515,-1071.0169481554428,7375.416449975123,-24536.60288278369,-5475.410511667305,-2952.0751394415124,-24536.60288278369,-5475.410511667305,-2952.0751394415124
47,6.631509977364985,76.46256975758637,-0.2002925740346927,-11191.785068763093,-11992.186579064924,-48878.47183036191,-145.60235909952488,-1390.5149897313393,7605.914856585135,-24143.099719106394,-5381.733845525532,-2733.627919745267,-24143.099719106394,-5381.733845525532,-2733.627919745267
48,6.587496559964322,75.96451134590683,-0.20029257244720372,-11238.527794140087,-11418.227289892233,-49033.253389388134,-92.87386262662541,-4630.548112183928,6502.68952272413,-25178.195464950877,-4971.985691983772,-2930.8234441191225,-25178.195464950877,-4971.985691983772,-2930.8234441191225
49,6.89559047108127,79.45092017822589,-0.18437155664299792,-7888.90236461118,-11181.257731210724,-34341.0151180325,-847.4336013594985,-11018.814911275504,4369.893985295973,-24899.16790289766,-6952.076436258954,-1757.0026577577116,-24899.16790289766,-6952.076436258954,-1757.0026577577116
50,6.851577054700151,78.95286179225656,-0.1843715623440183,-8940.121360718367,-9838.284574576817,-40115.25795099513,-395.6650213822451,-2408.9553878903394,3438.109469522732,-25108.799525630435,-5870.684806959478,-3488.2924975373585,-25108.799525630435,-5870.684806959478,-3488.2924975373585
51,6.807563641124286,78.45480338621404,-0.1843715601574251,-8377.824533447068,-9393.116514431831,-38153.18780090233,-188.5279322133546,-1099.1655746066758,4224.901190954212,-24129.447867800292,-5565.857634615506,-3074.5300280150227,-24129.447867800292,-5565.857634615506,-3074.5300280150227
52,6.763550226156604,77.95674497966067,-0.184371560498679,-8309.615931978335,-9316.614560308215,-38320.71088236167,-136.3497319926477,-723.5802363264263,4567.835055216288,-24094.350104238663,-5406.140866719694,-2879.4634451554844,-24094.350104238663,-5406.140866719694,-2879.4634451554844
53,6.719536810922047,77.45868657235658,-0.18437156046161912,-8288.437382330283,-9334.0002377971,-38420.610521336705,-126.2839625160266,-643.0215284770318,4764.504757148875,-24102.41792298599,-5384.621317793168,-2771.4662543746363,-24102.41792298599,-5384.621317793168,-2771.4662543746363
